Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,Runtime,st.bio1.ext,st.bio2.ext,int.bio1.ext,int.bio2.ext,end.bio1.ext,end.bio2.ext,total.num.samples
Benthic fish & inv.,Mediterranean,Adriatic Sea,Turbot in Adriatic Sea,Scophthalmus maximus,Pset_max_AD,1970,2013,None,9.062,8.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597500595,0.449104356,0.794930969,45.3237169,33.4687901,61.37775844,6.77023695,6.412252455,7.148207074,0.442695009,0.403890543,0.507499238,1.356955727,0.298750297,0.224552178,0.397465484,0.298750297,0.224552178,0.397465484,6.77023695,6.412252455,7.148207074,22.66185845,16.73439505,30.68887922,20.06458325,18.30582064,23.0017518,0.885390017,0.807781087,1.014998476,0.405390927,0.35362524,0.444339544,1.356955727,1.183681634,1.487327538,NA,NA,NA,NA,8.306,6.82,5.83,6.52,6.044,9.062,8.435,8.579,7.986,7.484,7.179,8.594,4.384,8.134,NA,NA,0.863896882,0.735963002,0.657576659,0.762275647,0.721039219,1.08381494,1.053131007,1.11606577,1.120488824,1.111890286,1.115216052,1.38036678,0.737113546,1.356955727,NA,NA,32.1826405,31.01844672,29.67657789,28.63038606,28.058033,27.98727264,26.80984734,25.72992577,23.85686817,22.53011957,21.54748541,20.83974998,19.90800803,20.06458325,NA,NA,0.64,1,1,0.9,0.9,0.9,0.9,1144
Benthic fish & inv.,Mediterranean,Adriatic Sea,Brill in Adriatic,Scophthalmus rhombus,Scop_rho_AD,1972,2015,None,0.728,0.06499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386741023,0.28564657,0.523614266,3.24184676,2.529747856,4.154394435,0.313438783,0.290358967,0.338353149,0.127368535,0.029805545,0.331631508,0.813957362,0.193370512,0.142823285,0.261807133,0.098517275,0.07276477,0.133383964,0.313438783,0.290358967,0.338353149,1.62092338,1.264873928,2.077197217,0.412909272,0.09662501,1.075098529,0.25473707,0.05961109,0.663263016,0.157395352,0.060450273,0.672600189,1.597642155,0.613600746,6.827230949,NA,NA,NA,NA,0.1173,0.024601765,0.024966366,0.03855,0.05214,0.04419,0.03857,0.04068,0.02498,0.03456,0.03574,0.04974,0.06104,0.0495,0.06887,0.06499,3.055111223,0.81640387,1.005837193,1.657031847,2.054770709,1.680604383,1.492468875,1.554368192,0.926664544,1.211056769,1.168947678,1.45790293,1.645676566,1.270498419,1.720732632,1.597642155,0.401149833,0.355387158,0.322541014,0.3122611,0.326118137,0.331971176,0.329111684,0.331195665,0.336129064,0.345840411,0.357973485,0.378146172,0.394281266,0.404097959,0.409571253,0.412909272,3.59,1,1,0.9,0.9,0.9,0.9,1122
Plankton feeders,Mediterranean,Adriatic Sea,Sardine in Adriatic Sea,Sardina pilchardus,Sard_pil_AD,1975,2013,None,99.31,59.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484324569,0.384812145,0.609570907,521.1806761,418.5024924,649.0506081,63.10515158,59.56994199,66.85016004,0.295314079,0.114395533,0.39336881,1.604810969,0.242162284,0.192406072,0.304785454,0.242162284,0.192406072,0.304785454,63.10515158,59.56994199,66.85016004,260.5903381,209.2512462,324.5253041,153.9119914,59.62074135,205.0162224,0.590628158,0.228791066,0.78673762,0.38862469,0.291752522,1.003241467,1.604810969,1.204781013,4.142847715,NA,NA,NA,NA,24.343,24.392,24.319,21.207,26.056,17.71,21.369,22.337,26.529,30.761,42.489,57.068,56.387,59.814,NA,NA,1.540327501,1.617511715,1.624635494,1.415533322,1.695524075,1.119938938,1.247721318,1.163884097,1.180428495,1.091390402,1.287111096,1.564515056,1.502281708,1.604810969,NA,NA,92.21284454,90.07637341,89.74407634,89.78224772,90.93117367,92.24078975,95.99402594,101.617489,109.9642463,123.1462139,136.3182401,150.6282396,154.9962193,153.9119914,NA,NA,11.58,1,1,0.9,0.9,0.9,0.9,1091
Benthic fish & inv.,Mediterranean,Adriatic Sea,Salema in Adriatic Sea,Sarpa salpa,Sarp_sal_AD,1970,2014,None,0.233,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286504797,0.233108796,0.352131709,1.960305651,1.694424582,2.267907516,0.140409243,0.133170093,0.148041914,0.6428743,0.475293538,0.683564446,0.459754866,0.143252398,0.116554398,0.176065855,0.143252398,0.116554398,0.176065855,0.140409243,0.133170093,0.148041914,0.980152825,0.847212291,1.133953758,1.260230123,0.931720609,1.339995247,1.2857486,0.950587076,1.367128893,0.065860987,0.061940518,0.089082499,0.459754866,0.432387303,0.621856945,NA,NA,NA,NA,0.034,0.038,0.026,0.023,0.025,0.043,0.058,0.136,0.016,0.07,0.081,0.096,0.086,0.082,0.083,NA,0.59851191,0.650318079,0.371240929,0.29568947,0.28146143,0.418792132,0.504635527,1.078304036,0.11986553,0.488584342,0.538047911,0.592567303,0.506324865,0.470803931,0.459754866,NA,0.440843061,0.447105316,0.48948535,0.542987804,0.6200393,0.716750558,0.802321202,0.880431912,0.931802288,1.000130319,1.050901875,1.130919382,1.185679453,1.215827243,1.260230123,NA,4.37,0.76,0.76,0.9,0.9,0.9,0.9,1072
Benthic fish & inv.,Mediterranean,Adriatic Sea,Cuttlefish in Adriatic Sea,Sepia officinalis,Sepi_off_AD,1972,2015,None,9.381,3.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398519041,0.32029911,0.495840984,37.93391058,29.66060874,48.51490353,3.779346417,3.580852617,3.988843124,0.230930742,0.085975664,0.407200412,1.954129189,0.199259521,0.160149555,0.247920492,0.184060595,0.147933822,0.229009852,3.779346417,3.580852617,3.988843124,18.96695529,14.83030437,24.25745176,8.760106104,3.261393149,15.44670402,0.461861483,0.171951328,0.814400824,0.389378845,0.220823808,1.045872069,2.115492696,1.19973429,5.682216046,NA,NA,NA,NA,2.263,7.75355,3.34684,4.24802,4.514,4.424,5.488,9.381,6.395,5.801,3.493,2.442,2.694,3.151,3.313,3.411,0.468942649,1.529357331,0.679510747,0.896139323,1.010415378,1.004854643,1.281367145,2.29175444,1.761639023,1.91632759,1.465435603,1.188837555,1.428972525,1.717332093,1.859819584,2.115492696,24.2184163,25.44324745,24.71835358,23.78986278,22.42035714,22.09493832,21.49420751,20.54291048,18.21816142,15.19196784,11.96224702,10.30870384,9.472423972,9.344828394,9.207666515,8.760106104,3.97,0.76,0.76,0.9,0.9,0.9,0.9,7519
Large predators,Mediterranean,Adriatic Sea,Greater amberjack in Adriatic Sea,Seriola dumerili,Seri_dum_AD,1970,2014,None,0.107,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712660592,0.61144058,0.830636919,0.309989168,0.245603721,0.391253373,0.055229266,0.047248325,0.064558306,0.691674177,0.509816149,0.768121138,1.217256549,0.356330296,0.30572029,0.41531846,0.356330296,0.30572029,0.41531846,0.055229266,0.047248325,0.064558306,0.154994584,0.12280186,0.195626687,0.214411503,0.158037484,0.238109232,1.383348354,1.019632299,1.536242275,0.433745386,0.390577044,0.588467987,1.217256549,1.096109559,1.651467736,NA,NA,NA,NA,0.037,0.032,0.05,0.022,0.028,0.048,0.045,0.056,0,0.078,0.028,0.055,0.032,0.078,0.093,NA,0.831605177,0.703968185,0.979797949,0.392160394,0.441335905,0.68392915,0.589322273,0.715994389,0,0.957875907,0.349360339,0.661235953,0.410335536,0.967035916,1.217256549,NA,0.124862432,0.12756872,0.143212435,0.157436781,0.178047558,0.1969597,0.21429247,0.21949552,0.214087882,0.228524414,0.224921868,0.233428286,0.21885582,0.226359773,0.214411503,NA,0.53,1,1,0.9,0.9,0.9,0.9,1749
Benthic fish & inv.,Mediterranean,Adriatic Sea,Common sole in Adriatic Sea,Solea solea,Sole_sol_AD,1972,2015,None,2.89,2.15097249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511708578,0.375311099,0.697676326,13.3686165,9.837056402,18.16802707,1.710208934,1.638823993,1.784703305,0.326924725,0.14880274,0.41838051,1.923569677,0.255854289,0.187655549,0.348838163,0.255854289,0.187655549,0.348838163,1.710208934,1.638823993,1.784703305,6.684308248,4.918528201,9.084013536,4.370531274,1.989286769,5.593168585,0.65384945,0.297605481,0.83676102,0.492153552,0.384571367,1.081278237,1.923569677,1.503087437,4.226148568,NA,NA,NA,NA,1.036,1.104,1.075,2.107,1.822,1.994,2.022,1.588,1.325,1.954,1.614,1.589,1.859,1.253,2.048,2.15097249,0.920179919,0.910749833,0.819013596,1.467299268,1.233397837,1.342904757,1.425584668,1.207391499,1.03494774,1.517078462,1.257184439,1.244341035,1.525615152,1.053933444,1.729155526,1.923569677,4.400421751,4.737805978,5.13008607,5.612458378,5.773677057,5.80346327,5.543645288,5.140551128,5.003855461,5.034122915,5.017782496,4.991048297,4.762573541,4.646705876,4.629170681,4.370531274,1.05,1,1,0.9,0.9,0.9,0.9,1291
Benthic fish & inv.,Mediterranean,Adriatic Sea,Black seabream in Adriatic Sea,Spondyliosoma cantharus,Spod_can_AD,1972,2014,None,0.065,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324652467,0.295230167,0.357006961,0.579467713,0.479484543,0.700299595,0.047031406,0.039087196,0.056590223,0.090609015,0.030389916,0.212011697,1.055973807,0.162326234,0.147615083,0.17850348,0.05883288,0.053501029,0.064696098,0.047031406,0.039087196,0.056590223,0.289733857,0.239742271,0.350149797,0.052504999,0.017609975,0.122853933,0.18121803,0.060779831,0.424023395,0.171412251,0.073257728,0.511073982,2.913545105,1.245183426,8.686876757,NA,NA,NA,NA,0.023,0.009,0.007,0.006,0.006,0.005,0.006,0.01,0.001,0.009,0.008,0.009,0.007,0.005,0.009,NA,2.422226369,1.596045287,1.602322615,1.653143843,1.656165666,1.401685567,1.651022226,2.622355213,0.280394947,2.499724728,2.13060466,2.354571023,1.927420164,1.534514727,2.913545105,NA,0.092054882,0.07093963,0.062440203,0.056912881,0.056860936,0.056422194,0.056949437,0.058337056,0.056416375,0.056684645,0.057887371,0.058405753,0.056931299,0.053924949,0.052504999,NA,12.23,1,1,0.9,0.9,0.9,0.9,169
Benthic fish & inv.,Mediterranean,Adriatic Sea,Mantis shrimp in Adriatic Sea,Squilla mantis,Squi_man_AD,1970,2014,None,4.867,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369723445,0.251830257,0.54280779,43.42263951,33.71025571,55.93329338,4.013591963,3.579295771,4.500583767,0.326742382,0.224765398,0.535464458,1.200996852,0.184861722,0.125915129,0.271403895,0.184861722,0.125915129,0.271403895,4.013591963,3.579295771,4.500583767,21.71131976,16.85512786,27.96664669,14.18801667,9.759906836,23.25128014,0.653484764,0.449530795,1.070928917,0.222018346,0.135476412,0.322748982,1.200996852,0.732852696,1.745894058,NA,NA,NA,NA,3.996,3.996,4.128,3.714,4.485,4.152,4.381,4.768,4.242,4.769,4.867,3.153,3.153,2.262,3.15,NA,1.179261279,1.165188915,1.201964172,1.097631988,1.331917678,1.248718511,1.321485591,1.46265889,1.351202429,1.567026587,1.719765463,1.183387556,1.233565692,0.909321059,1.200996852,NA,18.33025244,18.55163283,18.57809466,18.30366883,18.21537302,17.98646431,17.93344918,17.63381162,16.98256369,16.46280987,15.30894026,14.41285368,13.82657754,13.45638352,14.18801667,NA,3.5,1,1,0.9,0.9,0.9,0.9,1168
Plankton feeders,Mediterranean,Adriatic Sea,Horse mackerels in Adriatic Sea,Trachurus spp,Trachurus_AD,1970,2014,None,3.934,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353454682,0.253345781,0.493121345,25.57287438,20.54467467,31.83169919,2.259713045,2.095755681,2.436497294,0.162306274,0.038757982,0.343574907,0.927022588,0.176727341,0.126672891,0.246560672,0.114735825,0.08223922,0.160073376,2.259713045,2.095755681,2.436497294,12.78643719,10.27233734,15.9158496,4.150637957,0.991153008,8.786197937,0.324612548,0.077515964,0.687149814,0.163830237,0.077394113,0.686069653,1.42789087,0.674541831,5.979559158,NA,NA,NA,NA,0.576,0.743,0.399,0.474,0.656,1.11,1.782,1.837,1.278,1.284,1.322,0.369,1.059,0.872,0.68,NA,1.203296295,1.518805798,0.791156697,0.855948624,1.038923726,1.484395116,2.021730273,2.040569342,1.534117582,1.819848072,2.258485722,0.715243244,2.256022961,1.853800099,1.42789087,NA,4.161336708,4.20679345,4.271329733,4.475826333,4.779340724,5.201093204,5.646770642,5.706723159,5.489641813,5.052110615,4.601664569,4.320104044,4.120824584,4.125102055,4.150637957,NA,12.12,1,1,0.9,0.9,0.9,0.9,1152
Benthic fish & inv.,Mediterranean,Adriatic Sea,Poor cod in Adriatic Sea,Trisopterus minutus,Tris_min_AD,1990,2013,None,0.673,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565525439,0.407485471,0.784859938,1.287375714,0.879795754,1.883773845,0.182010929,0.164077842,0.201904034,0.154377401,0.066790929,0.25734817,2.046381746,0.282762719,0.203742736,0.392429969,0.174608695,0.125813096,0.242329275,0.182010929,0.164077842,0.201904034,0.643687857,0.439897877,0.941886922,0.198741717,0.08598502,0.331303784,0.308754802,0.133581859,0.51469634,0.578640467,0.347113452,1.337442259,3.313926992,1.987950552,7.659654404,NA,NA,NA,NA,0.034,0.208,0.014,0.01,0.277,0.673,0.212,0.206,0.116,0.08,0.064,0.07,0.077,0.115,NA,NA,0.224358213,1.215379098,0.076111353,0.048118551,1.19705419,2.72361443,1.043637622,1.445456403,1.358531683,1.324053619,1.4619719,1.811206852,2.068689682,3.313926992,NA,NA,0.535938302,0.605242508,0.650513691,0.734962724,0.818358897,0.873870921,0.718396131,0.504011068,0.311749449,0.262242933,0.223219463,0.209737738,0.205830284,0.198741717,NA,NA,0.81,1,1,0.9,0.9,0.9,0.9,1708
Plankton feeders,Mediterranean,Aegean Sea,Sand smelt in Aegean Sea,Atherina boyeri,ATHEBOY_AL,1982,2014,None,0.95,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614159876,0.477412205,0.790076897,3.700318478,2.918518587,4.691543478,0.568146785,0.5299926,0.60904769,0.080615135,0.02431637,0.185843017,0.491253186,0.307079938,0.238706102,0.395038449,0.099021162,0.076973299,0.127384311,0.568146785,0.5299926,0.60904769,1.850159239,1.459259293,2.345771739,0.298301673,0.089978312,0.68767835,0.16123027,0.048632739,0.371686034,0.150853998,0.06543757,0.50012052,1.523452101,0.660844289,5.050642785,NA,NA,NA,NA,0.389,0.24,0.105,0.046,0.065,0.131,0.133,0.073,0.111,0.055,0.053,0.024,0.021,0.049,0.045,NA,2.320459787,1.976304571,1.286145349,0.843490844,1.38605268,2.675259903,2.629499017,1.615150187,2.92161251,1.77035146,1.88138084,0.964067053,0.865218311,1.86026376,1.523452101,NA,0.710643211,0.604842803,0.495922095,0.405324228,0.375863925,0.3840754,0.39034907,0.368993579,0.338309362,0.305925327,0.291315378,0.273851948,0.270402455,0.281692064,0.298301673,NA,3.62,1,1,0.9,0.9,0.9,0.9,1112
Large predators,Mediterranean,Aegean Sea,Garfish in Aegean Sea,Belone belone,BELOBEL_AL,1985,2014,None,0.477,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427414932,0.32914727,0.555020627,2.340385401,1.692102385,3.237040426,0.250078917,0.220988927,0.282998182,0.153703806,0.043781228,0.253432667,0.741452204,0.213707466,0.164573635,0.277510314,0.131390603,0.101182376,0.170617565,0.250078917,0.220988927,0.282998182,1.170192701,0.846051192,1.618520213,0.359726142,0.102464947,0.593130114,0.307407611,0.087562456,0.506865334,0.158453872,0.096100331,0.556287802,1.205975677,0.731409463,4.233847692,NA,NA,NA,NA,0.152,0.093,0.076,0.074,0.089,0.084,0.065,0.076,0.081,0.096,0.054,0.055,0.08,0.07,0.057,NA,2.578209911,1.72015246,1.422925338,1.594035695,1.881551508,1.842752228,1.463873839,1.765069037,1.850980242,2.138918836,1.273990757,1.312453362,1.823847616,1.553082898,1.205975677,NA,0.401759823,0.384735137,0.3824015,0.356509154,0.359865982,0.353272651,0.348665278,0.343344263,0.34613496,0.350543817,0.340657213,0.338721881,0.346540953,0.351281718,0.359726142,NA,2.62,1,1,0.9,0.9,0.9,0.9,1208
Plankton feeders,Mediterranean,Aegean Sea,Bogue in Aegean Sea,Boops boops,BOOPBOO_AL,1982,2014,None,16.362,4.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548811636,0.414575572,0.726512202,59.890807,48.4590032,74.01944998,8.217192945,7.728162347,8.737168923,0.136734638,0.068420601,0.261549372,1.952250797,0.274405818,0.207287786,0.363256101,0.150083121,0.113373682,0.198678766,8.217192945,7.728162347,8.737168923,29.9454035,24.2295016,37.00972499,8.189147818,4.097765007,15.66440298,0.273469276,0.136841202,0.523098745,0.535708977,0.280061743,1.070583597,3.569415228,1.866044238,7.133271156,NA,NA,NA,NA,4.514,3.529,3.679,4.172,4.121,5.676,6.386,6.193,5.028,5.551,4.774,4.094,3.437,3.963,4.387,NA,1.613819514,1.320484746,1.33280934,1.456051147,1.330361971,1.683014241,1.769794884,1.700227912,1.529629423,1.854652384,1.792741105,1.743844897,1.772563696,2.480878372,3.569415228,NA,12.35397521,12.07570692,12.27253585,12.50366311,13.00079247,13.56534137,14.03157489,14.09776927,13.39238572,12.77932108,12.05412938,11.31809725,10.28589935,9.336040541,8.189147818,NA,17.39,1,1,0.9,0.9,0.9,0.9,928
Benthic fish & inv.,Mediterranean,Aegean Sea,Common dentex in Aegean Sea,Dentex dentex,DENTDEN_AL,1970,2014,None,0.406,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249698772,0.185676382,0.335796486,3.306094189,2.749543211,3.975299877,0.206381915,0.194612679,0.218862897,0.220258455,0.08697438,0.292856535,1.352916175,0.124849386,0.092838191,0.167898243,0.109996532,0.081793586,0.14792403,0.206381915,0.194612679,0.218862897,1.653047095,1.374771605,1.987649939,0.728195199,0.287545493,0.968211288,0.440516911,0.17394876,0.585713069,0.168910754,0.127038387,0.427758401,1.535600726,1.154930841,3.888835352,NA,NA,NA,NA,0.189,0.113,0.13,0.145,0.223,0.216,0.196,0.215,0.203,0.217,0.234,0.19,0.148,0.132,0.123,NA,1.612474293,0.934325854,1.049229641,1.143806275,1.704433212,1.628082136,1.488752703,1.699183557,1.653500543,1.820600153,2.060653126,1.785644639,1.549110148,1.534069151,1.535600726,NA,0.938820564,0.96870974,0.992399166,1.015381197,1.047944938,1.062651916,1.054501247,1.013471995,0.983343577,0.954682031,0.909545762,0.852260099,0.79528743,0.754742676,0.728195199,NA,2.28,1,1,0.9,0.9,0.9,0.9,1300
Benthic fish & inv.,Mediterranean,Aegean Sea,Large-eye dentex in Aegean Sea,Dentex macrophthalmus,DENTMAC_AL,1982,2014,None,0.857,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972874683,0.722979074,1.309145979,1.693867451,1.211489393,2.36831371,0.41198019,0.382194307,0.444087401,0.388982068,0.212580295,0.497994542,1.201226266,0.486437341,0.361489537,0.654572989,0.486437341,0.361489537,0.654572989,0.41198019,0.382194307,0.444087401,0.846933725,0.605744697,1.184156855,0.658884064,0.360082843,0.843536745,0.777964136,0.425160591,0.995989084,0.584321311,0.456411653,1.069198401,1.201226266,0.938274293,2.198018759,NA,NA,NA,NA,0.295,0.259,0.316,0.33,0.445,0.394,0.47,0.513,0.391,0.412,0.51,0.454,0.345,0.388,0.385,NA,0.905191773,0.764105372,0.841654969,0.777686651,0.944784045,0.810307791,0.968998226,1.101208687,0.902865984,1.007722423,1.310535499,1.222387576,1.005457918,1.179902218,1.201226266,NA,0.669968697,0.696818392,0.771837873,0.872333176,0.968279093,0.999584013,0.997121246,0.957680909,0.890279884,0.840483879,0.800008278,0.7635193,0.705388362,0.676018844,0.658884064,NA,0.5,1,1,0.9,0.9,0.9,0.9,3916
Large predators,Mediterranean,Aegean Sea,European seabass in Aegean Sea,Dicentrarchus labrax,DICELAB_AL,1982,2014,None,1.233,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501576069,0.353454682,0.711770323,3.301613998,2.171172626,5.020630261,0.414002643,0.355907208,0.48158111,0.163781994,0.070033066,0.272668999,1.629645003,0.250788035,0.176727341,0.355885161,0.164298258,0.115779026,0.233150326,0.414002643,0.355907208,0.48158111,1.650806999,1.085586313,2.510315131,0.540744925,0.231222152,0.900247783,0.327563989,0.140066133,0.545337998,0.408695467,0.245487969,0.955790775,2.487521612,1.494160512,5.81741272,NA,NA,NA,NA,0.279,0.172,0.374,0.508,0.636,0.782,1.233,0.773,0.449,0.284,0.285,0.246,0.225,0.239,0.221,NA,0.442003067,0.267291448,0.569858045,0.774615268,0.993153032,1.303877456,2.305304648,1.827789513,1.404569194,1.246971061,1.691130514,1.768190839,1.806816225,2.197052225,2.487521612,NA,2.516935627,2.565881358,2.616966157,2.61499491,2.553489822,2.39146024,2.132691013,1.686345278,1.274665966,0.908144911,0.74475532,0.676679052,0.640197561,0.598354425,0.540744925,NA,0.49,1,1,0.9,0.9,0.9,0.9,2643
Benthic fish & inv.,Mediterranean,Aegean Sea,Annular seabream in Aegean Sea,Diplodus annularis,DIPLANN_AL,1982,2014,None,1.212,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386741023,0.296117187,0.505099419,3.401145342,2.623118296,4.409938224,0.328840608,0.297705938,0.363231402,0.14350445,0.056629377,0.271545466,1.186689815,0.193370512,0.148058594,0.252549709,0.110998116,0.084988268,0.144968029,0.328840608,0.297705938,0.363231402,1.700572671,1.311559148,2.204969112,0.488079493,0.192604742,0.923565596,0.287008901,0.113258754,0.543090932,0.229470817,0.121269134,0.58150178,2.067339743,1.092533262,5.238843684,NA,NA,NA,NA,0.29,0.224,0.198,0.14,0.21,0.136,0.229,0.247,0.172,0.176,0.225,0.275,0.197,0.148,0.112,NA,1.705719032,1.458873577,1.497050129,1.157281029,1.76139925,1.147612796,1.808275845,1.921099489,1.385172408,1.497186397,1.960197445,2.502664176,2.089111158,1.976965228,2.067339743,NA,0.879225461,0.821679887,0.762608954,0.729343434,0.724049438,0.721870409,0.746230297,0.751901628,0.73892402,0.718961897,0.710442324,0.695108397,0.643931715,0.573744875,0.488079493,NA,1.39,1,1,0.9,0.9,0.9,0.9,1024
Benthic fish & inv.,Mediterranean,Aegean Sea,White seabream in Aegean Sea,Diplodus sargus,DIPLSAR_AL,1982,2014,None,0.617,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458406011,0.341127149,0.616005122,3.070804433,2.367170124,3.983591956,0.351918803,0.324271633,0.381923151,0.137848718,0.047239478,0.254984645,1.401727877,0.229203006,0.170563575,0.308002561,0.126381362,0.09404788,0.169831032,0.351918803,0.324271633,0.381923151,1.535402216,1.183585062,1.991795978,0.423306453,0.145063199,0.783007978,0.275697435,0.094478956,0.50996929,0.321280243,0.173689163,0.937522414,2.542148924,1.374325774,7.418201554,NA,NA,NA,NA,0.484,0.227,0.201,0.23,0.206,0.35,0.189,0.165,0.152,0.168,0.174,0.18,0.141,0.178,0.136,NA,2.280151046,1.176009929,1.207300185,1.600417746,1.44772559,2.424137013,1.443645055,1.459400366,1.570824726,1.806913553,1.934247083,2.104675058,1.843678793,2.605614394,2.542148924,NA,0.926107574,0.842159903,0.74675188,0.693798199,0.690361262,0.695410703,0.662196099,0.615376172,0.569303507,0.55804842,0.548914342,0.535216699,0.50611925,0.478344581,0.423306453,NA,2.45,1,1,0.9,0.9,0.9,0.9,1409
Benthic fish & inv.,Mediterranean,Aegean Sea,Musky octopus in Aegean Sea,Eledone moschata,ELEDMOS_AL,1982,2014,None,1.352,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548811636,0.393962323,0.764525423,4.688622272,3.289866094,6.682089236,0.643292615,0.599417014,0.690379784,0.282964132,0.108458684,0.382117921,1.18113219,0.274405818,0.196981162,0.382262711,0.274405818,0.196981162,0.382262711,0.643292615,0.599417014,0.690379784,2.344311136,1.644933047,3.341044618,1.326711931,0.508521803,1.791606594,0.565928264,0.216917369,0.764235841,0.324109545,0.240008047,0.845588129,1.18113219,0.87464635,3.081524054,NA,NA,NA,NA,0.764,0.547,0.52,0.736,0.56,0.843,0.934,0.93,0.56,0.582,0.51,0.541,0.549,0.436,0.43,NA,1.315169148,0.954034425,0.924028226,1.288690823,0.978025417,1.451701054,1.654624037,1.739564081,1.180561587,1.388086595,1.348977964,1.476723179,1.497802875,1.204616445,1.18113219,NA,2.116988169,2.089440291,2.050806999,2.081305171,2.086625789,2.116201741,2.057094447,1.948270263,1.728645993,1.527963955,1.377755031,1.335072524,1.335747498,1.318998757,1.326711931,NA,0.5,1,1,0.9,0.9,0.9,0.9,2452
