"Group","Region","Subregion","Name","SciName","Stock","start.yr","end.yr","btype","MaxCatch","LastCatch","MSY_BSM","lcl","ucl","r_BSM","lcl","ucl","k_BSM","lcl","ucl","q_BSM","lcl","ucl","rel_B_BSM","lcl","ucl","rel_F_BSM","r_CMSY","lcl","ucl","k_CMSY","lcl","ucl","MSY_CMSY","lcl","ucl","rel_B_CMSY","2.5th","97.5th","rel_F_CMSY","F_msy","lcl","ucl","curF_msy","lcl","ucl","MSY","lcl","ucl","Bmsy","lcl","ucl","B","lcl","ucl","B_Bmsy","lcl","ucl","F","lcl","ucl","F_Fmsy","lcl","ucl","sel_B","sel_B_Bmsy","sel_F","sel_F_Fmsy","c00","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","c12","c13","c14","c15","F.Fmsy00","F.Fmsy01","F.Fmsy02","F.Fmsy03","F.Fmsy04","F.Fmsy05","F.Fmsy06","F.Fmsy07","F.Fmsy08","F.Fmsy09","F.Fmsy10","F.Fmsy11","F.Fmsy12","F.Fmsy13","F.Fmsy14","F.Fmsy15","B00","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","Runtime"
"Large predators","Mediterranean","Cyprus","Greater amberjack in Cypriot waters","Seriola dumerili","SERIDUM_CY",1970,2014,"None",0.051,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589341185929749,0.451468353724599,0.769318669996865,0.13252055797915,0.110725983952125,0.158605032534174,0.019524955699876,0.0167572264224275,0.0227498206130282,0.166988899272967,0.0785552807267854,0.273460080006957,1.22682419423766,0.294670592964874,0.2257341768623,0.384659334998432,0.196826871869267,0.150780406890098,0.256935355785839,0.019524955699876,0.0167572264224275,0.0227498206130282,0.0662602789895749,0.0553629919760623,0.0793025162670871,0.0221294621079776,0.0104101896341223,0.0362390823875449,0.333977798545934,0.157110561453571,0.546920160013915,0.361509012779666,0.220756141517246,0.768477835771381,1.83668525210206,1.12157521694432,3.90433393811087,NA,NA,NA,NA,0.025,0.014,0.015,0.013,0.003,0.006,0.004,0.007,0.005,0.005,0.005,0.009,0.012,0.009,0.008,NA,2.13345250388388,1.29423143541595,1.57509875089461,1.92747326477726,0.611525779353983,1.57634052546042,1.18880147933822,1.88376815672101,1.33518960524766,1.27694050819921,1.21814357497212,1.8470303038351,2.24479783943728,1.74775036469665,1.83668525210206,NA,0.0397667622523068,0.0367095697562874,0.03272163302611,0.0275372602134446,0.0234853196832197,0.0206868249033492,0.019449953213129,0.0204398887684649,0.0205190270780337,0.0209818077679833,0.0214822119154653,0.0234060149456936,0.0245157531011055,0.0240616157862005,0.0221294621079776,NA,131.290000000008
"Plankton feeders","Mediterranean","Cyprus","Picarel in Cypriot waters","Spicara smaris","SPICSMA_CY",1980,2014,"None",1.03,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470010614730538,0.295525544755239,0.747515678018092,5.53599378899177,3.91296792083535,7.83222041473134,0.650493960977116,0.566015300044985,0.747581193006738,0.106835639698139,0.0282124544937273,0.240416436640413,0.784218491364814,0.235005307365269,0.147762772377619,0.373757839009046,0.100427769379306,0.0631453212421341,0.159722631290903,0.650493960977116,0.566015300044985,0.747581193006738,2.76799689449589,1.95648396041768,3.91611020736567,0.591441437811862,0.156183972849487,1.33094390001286,0.213671279396279,0.0564249089874546,0.480832873280825,0.184295507604716,0.0818967651446067,0.697894912079372,1.83510505852868,0.815479280788274,6.94922247494609,NA,NA,NA,NA,0.533,0.671,0.486,0.58,0.313,0.25,0.258,0.279,0.244,0.211,0.183,0.082,0.124,0.076,0.109,NA,1.47446221501207,1.95921715368499,1.54391121715907,2.12482428232975,1.47075568929249,1.46038363042358,1.83718264306335,2.15642525556341,2.06883729187922,2.07035168542463,2.19100694845012,1.17071192124473,2.00047192219386,1.28707573547982,1.83510505852868,NA,1.5382109224672,1.4573446638993,1.36155735192416,1.26788963812322,1.11951744766686,1.00407347058703,0.909416128813794,0.872898732859083,0.833413845972345,0.774726000847869,0.701346499342193,0.642259995617873,0.604190063615056,0.58970350744885,0.591441437811862,NA,32.1499999999942
"Benthic fish & inv.","Mediterranean","Ionian Sea","Giant red shrimp in Ionian Sea","Aristeomorpha foliacea","ARISFOL_IS",1995,2014,"None",3.721,2.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548811636094026,0.38616134678551,0.779969860835133,14.9649871400339,9.99909986750492,22.3971000458927,2.05323976911202,1.73825413104681,2.42530333980817,0.315037944717782,0.141514794945843,0.423225028260414,1.59001698291274,0.274405818047013,0.193080673392755,0.389984930417566,0.274405818047013,0.193080673392755,0.389984930417566,2.05323976911202,1.73825413104681,2.42530333980817,7.48249357001695,4.99954993375246,11.1985500229464,4.71453879132432,2.11776708648908,6.33355710525759,0.630075889435563,0.283029589891687,0.846450056520829,0.436309910904814,0.324777998495103,0.971306057745083,1.59001698291274,1.18356819402226,3.53967005750101,NA,NA,NA,NA,3.721,1.069,1.081,1.542,0.698,1.732,2.55,2.488,1.904,2.31,2.463,2.221,2.328,2.551,2.057,NA,2.54893139564794,0.73105421711965,0.765449858462972,1.13160504178278,0.462402395195984,1.012797661282,1.36981452962811,1.27983998939101,1.02001276065602,1.2934520561612,1.43576331184411,1.34779125426107,1.50914231248413,1.80992293524159,1.59001698291274,NA,5.31995805601475,5.32886604578236,5.14654330768924,4.96587958953528,5.50100490778608,6.23206368443151,6.78398840207548,7.08437244179055,6.80249175257817,6.50831147370721,6.25155771614965,6.0052709837267,5.62159384468748,5.13637897977766,4.71453879132432,NA,0.720000000001164
"Plankton feeders","Mediterranean","Ionian Sea","Sand smelt in Ionian Sea","Atherina boyeri","ATHEBOY_IS",1970,2014,"None",0.99,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528612304265997,0.4344171636405,0.64323187850066,2.95596374586074,2.37531680735435,3.67855001058795,0.390639701756549,0.344371349145035,0.443124484563834,0.106226252156533,0.0254581094888399,0.308175817533576,1.02419037756262,0.264306152132999,0.21720858182025,0.32161593925033,0.112305007852012,0.0922930143320033,0.136656223441463,0.390639701756549,0.344371349145035,0.443124484563834,1.47798187293037,1.18765840367717,1.83927500529398,0.314000950233373,0.0752532486871642,0.910956543980246,0.212452504313066,0.0509162189776798,0.616351635067152,0.27069981774522,0.0933085124221285,1.12951934279082,2.41039845793814,0.830849079723003,10.0576044149272,NA,NA,NA,NA,0.15,0.4,0.266,0.09,0.063,0.033,0.026,0.161,0.138,0.206,0.134,0.14,0.04,0.009,0.085,NA,1.25797574978202,3.38373077962934,2.24449258544219,0.98784010416398,1.10023843142661,0.696672430241462,0.510159686941292,2.52075767079632,1.84409790774135,2.49997157272115,1.80306674631458,2.07822645850464,0.934431762884548,0.254755752151604,2.41039845793814,NA,0.577398185577662,0.574907553360792,0.575635607658076,0.504712252422343,0.400122330073229,0.363922223818901,0.377484848984033,0.422584252550676,0.457418236853445,0.479989784971148,0.455839984539804,0.43399377766503,0.3459569975558,0.314286101035465,0.314000950233373,NA,166.289999999994
"Large predators","Mediterranean","Ionian Sea","Garfish in Ionian Sea","Belone belone","BELOBEL_IS",1970,2014,"None",0.435,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509156420607549,0.322629717116335,0.803522573689061,2.26952568395295,1.60756148288357,3.20407454704808,0.288885893429596,0.269150580897299,0.310068286475147,0.259166767054664,0.0684166301747328,0.360260237241582,1.10191552516936,0.254578210303775,0.161314858558168,0.40176128684453,0.254578210303775,0.161314858558168,0.40176128684453,0.288885893429596,0.269150580897299,0.310068286475147,1.13476284197648,0.803780741441783,1.60203727352404,0.588185634257612,0.155273299391066,0.817619861326754,0.518333534109329,0.136833260349466,0.720520474483164,0.280523682303559,0.20180527382524,1.06264245460796,1.10191552516936,0.79270442503479,4.17412964503116,NA,NA,NA,NA,0.142,0.39,0.363,0.232,0.271,0.278,0.292,0.273,0.161,0.158,0.241,0.158,0.117,0.147,0.165,NA,0.622368244990874,1.80360013183295,1.77591123066199,1.18460786721717,1.50466838602636,1.62567010215845,1.76625503439547,1.75427532073963,1.14202717474196,1.26530452567391,1.96007747645311,1.26592656834006,0.938530034134063,1.09744526789105,1.10191552516936,NA,0.896230438594463,0.849382129784834,0.802904962779357,0.769293642284194,0.707468757143815,0.671724437319325,0.649393907238865,0.611284894794855,0.560533611823338,0.527543107911958,0.523478492414921,0.527413481655963,0.527103359364261,0.546379219062098,0.588185634257612,NA,24.0899999999965
"Plankton feeders","Mediterranean","Ionian Sea","Bogue in Ionian Sea","Boops boops","BOOPBOO_IS",1973,2014,"None",6.73,1.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451581234922592,0.372041452301107,0.548126050129406,38.9080729408665,31.6873337820485,47.7742352949054,4.3925389067737,3.70728328331453,5.20445743500624,0.150037871396675,0.0532856024343726,0.272403326745768,0.995376374170561,0.225790617461296,0.186020726150553,0.274063025064703,0.135508574500935,0.111640615149171,0.164479331636967,4.3925389067737,3.70728328331453,5.20445743500624,19.4540364704333,15.8436668910242,23.8871176474527,5.83768444419418,2.07324010621458,10.598688506359,0.30007574279335,0.106571204868745,0.544806653491535,0.224746646130357,0.123788900788322,0.632825882572526,1.65854188163426,0.913513415990272,4.67000619631017,NA,NA,NA,NA,2.835,2.749,2.83,2.268,1.93,3.193,2.841,2.586,2.542,2.115,1.889,2.388,2.369,1.568,1.312,NA,1.4143017011728,1.46003921931593,1.64176989427855,1.39266898549281,1.20119879335384,1.90688766626292,1.69986185611558,1.63147222142772,1.76254666320342,1.55470059566555,1.51357681904116,2.05453167433863,2.24769839698779,1.6621373407085,1.65854188163426,NA,9.2927107473075,9.00620915176662,8.6173551765512,8.37595802958027,8.31970888747958,8.49324835762547,8.48527109157151,8.26344874907582,7.88232578334135,7.65541471823045,7.33247624216744,7.0761602583718,6.7383013852336,6.37494578136961,5.83768444419418,NA,91.3300000000017
"Benthic fish & inv.","Mediterranean","Ionian Sea","Conger eel in Ionian Sea","Conger conger","CONGCON_IS",1994,2014,"None",0.901,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35345468195878,0.274789480481959,0.454639719029508,4.25387151661782,2.96563130109659,6.10171024064971,0.375887700999916,0.303587794754287,0.465405942545741,0.317388988066061,0.169496927851515,0.483776528865756,1.38303755679741,0.17672734097939,0.13739474024098,0.227319859514754,0.17672734097939,0.13739474024098,0.227319859514754,0.375887700999916,0.303587794754287,0.465405942545741,2.12693575830891,1.48281565054829,3.05085512032485,1.35013197602237,0.721018153541786,2.05792319655028,0.634777976132121,0.338993855703031,0.967553057731512,0.244420549887438,0.160355838620792,0.45768611841321,1.38303755679741,0.907362933953114,2.58978670689435,NA,NA,NA,NA,0.244,0.204,0.19,0.175,0.203,0.691,0.901,0.622,0.61,0.704,0.471,0.41,0.314,0.435,0.33,NA,0.458072976410003,0.377181805141743,0.344319137954488,0.309904190887779,0.350555190300669,1.17018593240033,1.57975625580527,1.21211302485742,1.38396183617404,1.85226023904041,1.41844579176635,1.40133426600057,1.20101651326206,1.75040250001237,1.38303755679741,NA,3.01405665495489,3.06038235704834,3.12240113006934,3.1952648080891,3.27669405448407,3.34133047199905,3.227237772363,2.90364503447799,2.49403174805091,2.1506360025688,1.87890326369143,1.65553501977046,1.47937040448093,1.40620160361315,1.35013197602237,NA,1.72999999999593
"Large predators","Mediterranean","Ionian Sea","Common dolphinfish in Ionian Sea","Coryphaena hippurus","CORYHIP_IS",1970,2014,"None",3.524,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0996588551261,0.796124259835454,1.51892067440224,7.70908749425769,5.19682993341442,11.435823522336,2.11934158200059,1.84274715180156,2.4374525483898,0.189518095483782,0.116622705675426,0.269758742589965,1.09173681377896,0.549829427563052,0.398062129917727,0.75946033720112,0.416810503810749,0.301759906984901,0.575725906807307,2.11934158200059,1.84274715180156,2.4374525483898,3.85454374712884,2.59841496670721,5.71791176116798,1.46101157982955,0.899054641868921,2.07959374896698,0.379036190967563,0.233245411350852,0.539517485179931,0.600269027369593,0.421716982192143,0.975469075135328,1.44014851324894,1.01177148449124,2.34031788118812,NA,NA,NA,NA,0.886,1.029,0.973,0.852,1.602,2.576,3.524,2.125,2.695,2.844,2.575,1.679,1.492,1.416,0.877,NA,0.243548501026587,0.287245916945482,0.267311787898129,0.231810570147488,0.435250071101581,0.720471236033489,1.09221315847584,0.859167220632074,1.23909347806302,1.51388478091865,1.51395827984134,1.22448734677981,1.34384622420337,1.72548410838808,1.44014851324894,NA,6.61637757196378,6.51528668896909,6.62013353167044,6.6846454816446,6.69415371871637,6.50281249835012,5.86814065770465,4.49835012169888,3.9557307043904,3.41671527215997,3.0933947618439,2.4938390110563,2.01925546805908,1.69603045479873,1.46101157982955,NA,55.8800000000047
"Benthic fish & inv.","Mediterranean","Ionian Sea","Common dentex in Ionian Sea","Dentex dentex","DENTDEN_IS",1972,2014,"None",4.338,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382892885975112,0.248453394082187,0.590078323026865,17.5807993774742,12.1851014321164,25.3657721663557,1.68289075284764,1.46112988990095,1.93830904808338,0.207861125746934,0.0524414552699462,0.365266142053332,1.16206748809945,0.191446442987556,0.124226697041094,0.295039161513433,0.159177092638559,0.10328760437914,0.245308689006455,1.68289075284764,1.46112988990095,1.93830904808338,8.79039968873711,6.09255071605818,12.6828860831778,3.65436475013279,0.921962704163712,6.42167076282363,0.415722251493869,0.104882910539892,0.730532284106664,0.222473687108124,0.126602566532471,0.881814412153961,1.39764889168627,0.795356696330327,5.53983238126032,NA,NA,NA,NA,0.362,0.329,0.28,0.167,0.217,0.321,0.293,1.09,1.653,0.852,0.826,0.571,0.761,0.802,0.813,NA,1.42583562925738,1.26557038782825,1.03498089366735,0.574949991956007,0.662080167127804,0.833999829652025,0.632285015958696,1.9242839846228,2.53519027212727,1.33495165338649,1.42872314917682,1.11236987870721,1.4236404104891,1.4637290609191,1.39764889168627,NA,2.41426654524431,2.44298308071713,2.49217486668986,2.58231288321805,2.74309115710101,2.97259126810369,3.26169259548684,3.60615449459298,3.86898289257093,3.82783043420899,3.64318852515919,3.43288382576883,3.50314277044372,3.54668402616926,3.65436475013279,NA,23.9000000000087
"Large predators","Mediterranean","Ionian Sea","European seabass in Ionian Sea","Dicentrarchus labrax","DICELAB_IS",1970,2014,"None",2.78,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540640895309316,0.360324595359926,0.811192412188489,4.69300201266041,3.0381224110055,7.24930233589419,0.634307202453286,0.553981424412721,0.726279996681555,0.0882709174073632,0.0296335640530578,0.167853569271146,0.812632362159195,0.270320447654658,0.180162297679963,0.405596206094244,0.0954457356337831,0.0636123651937151,0.14320939683554,0.634307202453286,0.553981424412721,0.726279996681555,2.3465010063302,1.51906120550275,3.6246511679471,0.414255593052136,0.139070375743301,0.787737138421721,0.176541834814726,0.0592671281061155,0.335707138542292,0.219671143917536,0.115520768999573,0.654344963933725,2.30152916166307,1.21032928535242,6.85567521260865,NA,NA,NA,NA,0.885,0.974,0.674,0.396,0.374,0.099,0.108,0.184,0.18,0.125,0.239,0.162,0.092,0.136,0.091,NA,2.24751987691726,2.39830299995942,1.81908187789578,1.42729532480653,2.12539087112863,0.853106054069558,1.1876593791337,2.24155731679293,2.12228897045504,1.52101672743945,3.07994924750621,2.35812903909696,1.56536022582137,2.88431215702716,2.30152916166307,NA,1.45666884410774,1.50236690526618,1.37065688273954,1.09735361059356,0.873921293457757,0.7096954337023,0.628234600665292,0.596883966389423,0.60672224683002,0.59723319305811,0.580340789231941,0.546046527533315,0.505059671509211,0.452380888824186,0.414255593052136,NA,34.3300000000017
"Benthic fish & inv.","Mediterranean","Ionian Sea","Horned octopus in Ionian Sea","Eledone cirrosa","ELEDCIR_IS",1970,2014,"None",2.974,1.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226502340676469,0.218056734511384,0.235275055580734,20.7161377011399,19.4175013284298,22.1016264654116,1.17306341977106,1.11316994430348,1.23617942960721,0.265583467632859,0.245783936989614,0.313997582328165,3.10387301272674,0.113251170338234,0.109028367255692,0.117637527790367,0.113251170338234,0.109028367255692,0.117637527790367,1.17306341977106,1.11316994430348,1.23617942960721,10.3580688505699,9.7087506642149,11.0508132327058,5.50186368662853,5.09169388340513,6.50481715333527,0.531166935265718,0.491567873979228,0.62799516465633,0.351517251272565,0.297318118927965,0.379834303531739,3.10387301272674,2.6252984233187,3.35391062535893,NA,NA,NA,NA,0.45,0.551,0.328,0.313,0.288,2.817,2.543,2.974,2.739,2.873,2.722,2.454,1.814,2.305,1.934,NA,0.284539277421524,0.333514159380254,0.19199356745318,0.178034176105133,0.159347184230763,1.5119163687653,1.39441176113718,1.73727669481109,1.79762999027119,2.11614790222056,2.29940790460502,2.40150320409437,2.09006470191584,3.10036978806841,3.10387301272674,NA,13.9645707527904,14.5879620041405,15.0849705498026,15.5238078938694,15.9589897370117,16.451912056424,16.1032162200637,15.1157350775735,13.4539258145958,11.9880048248072,10.4527220503294,9.02295287758684,7.66363572518995,6.56469774387446,5.50186368662853,NA,125.100000000006
"Plankton feeders","Mediterranean","Ionian Sea","Anchovy in Ionian Sea","Engraulis encrasicolus","ENGRENC_IS",1970,2014,"None",23.443,6.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798516218759377,0.559198930845592,1.14025280888428,66.4730142399452,43.5127325106891,101.548704647737,13.2699449951048,11.6256802572325,15.1467644281338,0.198318910506273,0.102793766349769,0.27288232676879,1.15648513660533,0.399258109379689,0.279599465422796,0.57012640444214,0.316721733051897,0.221799445443141,0.452267389519296,13.2699449951048,11.6256802572325,15.1467644281338,33.2365071199726,21.7563662553445,50.7743523238685,13.1828557621339,6.83301149434577,18.1393107931311,0.396637821012546,0.205587532699537,0.545764653537579,0.461736069166755,0.335569530144717,0.890822444106367,1.45786038967871,1.05950901098957,2.81263440788385,NA,NA,NA,NA,11.307,14.804,11.822,10.889,12.447,17.163,23.443,16.754,14.322,15.363,14.339,15.437,11.336,6.951,6.087,NA,0.608550911206492,0.798100761919507,0.649666990939237,0.61458678015134,0.716224766283585,0.980821049329351,1.38350573389556,1.12836511910345,1.13630768653016,1.43450955105077,1.48199998329797,1.77355068071294,1.53907236816657,1.18843173490185,1.45786038967871,NA,46.5368227743124,46.4587590316676,45.5770705832426,44.3762947626542,43.5272880308869,43.8278007852656,42.4403032331806,37.189052429677,31.5685023588438,26.8237097128602,24.2335433601212,21.8004548503599,18.4479048605914,15.6027928161651,13.1828557621339,NA,5.38000000000466
"Large predators","Mediterranean","Ionian Sea","Dusky grouper in Ionian Sea","Epinephelus marginatus","EPINGUA_IS",1985,2014,"None",2.044,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343008517418707,0.216319239880444,0.54389449170959,20.8663907609037,10.4351696533513,41.7248859242934,1.78933743969425,0.933520633939354,3.429735087462,0.0431676807645676,0.0128545225171783,0.0891421459291501,0.284820808841085,0.171504258709353,0.108159619940222,0.271947245854795,0.0296137643589167,0.0186759997807859,0.0469573275754527,1.78933743969425,0.933520633939354,3.429735087462,10.4331953804519,5.21758482667563,20.8624429621467,0.900753695075415,0.268227489888278,1.86007485022315,0.0863353615291352,0.0257090450343566,0.1782842918583,0.0488479816852887,0.0236549620541998,0.164039860412245,1.64950261281391,0.798782679820888,5.53931132915402,NA,NA,NA,NA,0.087,0.197,0.185,0.095,0.07,0.056,0.095,0.109,0.072,0.07,0.054,0.049,0.042,0.032,0.044,NA,1.65969042425583,3.68114357473926,3.56062072632535,2.07317481461498,1.74737900235377,1.51777007800069,2.67004519559057,3.07443955403131,2.12609270603681,2.20684271210225,1.87482691759632,1.77233343769611,1.56338871876853,1.19964973054995,1.64950261281391,NA,1.26270616303435,1.27584510840455,1.25712720374755,1.18059260489386,1.10385411688147,1.0593689463859,1.04030027747004,1.03845214455773,1.01491896395889,0.982244368593749,0.935992799620579,0.917025774623829,0.903956176048353,0.900749390200601,0.900753695075415,NA,3.22999999999593
"Benthic fish & inv.","Mediterranean","Ionian Sea","Shortfin squid in Ionian Sea","Illex coindetii","ILLECOI_IS",1973,2014,"None",3.521,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436049286321536,0.305746179498712,0.62188505646502,20.7890975077385,15.3753851908745,28.1089917306767,2.26626778287955,2.03602446279971,2.52254811155627,0.185306754844577,0.050717119415672,0.273590165327479,0.941768179288668,0.218024643160768,0.152873089749356,0.31094252823251,0.161605756401075,0.113313664658067,0.230479003399739,2.26626778287955,2.03602446279971,2.52254811155627,10.3945487538692,7.68769259543724,14.0544958653383,3.8523601953065,1.05436314084402,5.68769262415125,0.370613509689154,0.101434238831344,0.547180330654957,0.205328671229578,0.139072212981628,0.75021590698514,1.27055295431427,0.86056472293275,4.64225980368698,NA,NA,NA,NA,1.047,1.182,0.973,0.79,0.751,1.84,1.651,1.648,2.128,1.96,1.837,1.708,1.153,1.109,0.791,NA,1.22219079331378,1.60217957408937,1.27482219542885,0.994887929679719,0.866232550630198,1.79819396933602,1.43936768677308,1.38114934034337,1.80503402958415,1.69543792165544,1.7070184773963,1.84710449165327,1.46808201942235,1.60966215874407,1.27055295431427,NA,4.51896385019303,4.19361129380684,4.26546754947291,4.35072361390393,4.5460870672382,4.93884814811247,5.26101742448396,5.47281770849742,5.40730224394329,5.30235247602453,5.06489559379809,4.69497442912704,4.32687674515991,4.05259716364495,3.8523601953065,NA,48.0399999999936
